frequency,amplitude
2.234375000000,0.000805513671
2.242187500000,0.000801407401
2.250000000000,0.000797347676
2.257812500000,0.000793333664
2.265625000000,0.000789364558
2.273437500000,0.000785439568
2.281250000000,0.000781557921
2.289062500000,0.000777718866
2.296875000000,0.000773921667
2.304687500000,0.000770165608
2.312500000000,0.000766449986
2.320312500000,0.000762774117
2.328125000000,0.000759137333
2.335937500000,0.000755538979
2.343750000000,0.000751978417
2.351562500000,0.000748455023
2.359375000000,0.000744968187
2.367187500000,0.000741517311
2.375000000000,0.000738101812
2.382812500000,0.000734721120
2.390625000000,0.000731374677
2.398437500000,0.000728061937
2.406250000000,0.000724782367
2.414062500000,0.000721535443
2.421875000000,0.000718320655
2.429687500000,0.000715137502
2.437500000000,0.000711985494
2.445312500000,0.000708864153
2.453125000000,0.000705773009
2.460937500000,0.000702711602
2.468750000000,0.000699679483
2.476562500000,0.000696676210
2.484375000000,0.000693701353
2.492187500000,0.000690754487
2.500000000000,0.000687835200
2.507812500000,0.000684943085
2.515625000000,0.000682077743
2.523437500000,0.000679238787
2.531250000000,0.000676425832
2.539062500000,0.000673638506
2.546875000000,0.000670876440
2.554687500000,0.000668139274
2.562500000000,0.000665426657
2.570312500000,0.000662738241
2.578125000000,0.000660073686
2.585937500000,0.000657432661
2.593750000000,0.000654814838
2.601562500000,0.000652219897
2.609375000000,0.000649647523
2.617187500000,0.000647097409
2.625000000000,0.000644569250
2.632812500000,0.000642062750
2.640625000000,0.000639577618
2.648437500000,0.000637113567
2.656250000000,0.000634670315
2.664062500000,0.000632247588
2.671875000000,0.000629845113
2.679687500000,0.000627462626
2.687500000000,0.000625099865
2.695312500000,0.000622756572
2.703125000000,0.000620432497
2.710937500000,0.000618127392
2.718750000000,0.000615841012
2.726562500000,0.000613573120
2.734375000000,0.000611323480
2.742187500000,0.000609091863
2.750000000000,0.000606878040
2.757812500000,0.000604681789
2.765625000000,0.000602502892
2.773437500000,0.000600341133
2.781250000000,0.000598196299
2.789062500000,0.000596068184
2.796875000000,0.000593956583
2.804687500000,0.000591861294
